config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.0005,1,none,0,0.978000,
mnist_mlp_ceb_beta_0.0005,1,linf,0.3,0.383000,0.511758
mnist_mlp_ceb_beta_0.0005,1,l2,6,0.350000,0.555431
mnist_mlp_ceb_beta_0.0005,2,none,0,0.985000,
mnist_mlp_ceb_beta_0.0005,2,linf,0.3,0.362000,0.565556
mnist_mlp_ceb_beta_0.0005,2,l2,6,0.354000,0.610000
mnist_mlp_ceb_beta_0.0005,3,none,0,0.981000,
mnist_mlp_ceb_beta_0.0005,3,linf,0.3,0.311000,0.640625
mnist_mlp_ceb_beta_0.0005,3,l2,6,0.316000,0.640625
mnist_mlp_ceb_beta_0.0005,4,none,0,0.979000,
mnist_mlp_ceb_beta_0.0005,4,linf,0.3,0.272000,0.689038
mnist_mlp_ceb_beta_0.0005,4,l2,6,0.257000,0.687919
mnist_mlp_ceb_beta_0.0005,5,none,0,0.981000,
mnist_mlp_ceb_beta_0.0005,5,linf,0.3,0.424000,0.460938
mnist_mlp_ceb_beta_0.0005,5,l2,6,0.390000,0.468750
